2021-09-10
Part Number,On Hand,Backlog,Released,HFR,On Order,T-Avail,R-Avail,Reorder,2021/9/17,2021/9/24,2021/10/8,2021/10/22,2021/11/12
T12200,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,,,,
T22/600,2.000000,0.000000,0.000000,0.000000,0.000000,2.000000,2.000000,0.000000,,,,,
T24-100/277,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,,,,
T24-1000,38.000000,0.000000,0.000000,0.000000,0.000000,38.000000,38.000000,0.000000,,,,,
T24-1000/230,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,,,,
T24-1000/277,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,,,,
T24-1200,113.000000,0.000000,0.000000,0.000000,0.000000,113.000000,113.000000,75.000000,,,,,
T24-150,77.000000,19.000000,14.000000,5.000000,100.000000,158.000000,163.000000,75.000000,,,,,
T24-150/277,14.000000,4.000000,4.000000,0.000000,0.000000,10.000000,10.000000,0.000000,,,,,
T24-150E/230,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,,,,
T24-250,4.000000,0.000000,0.000000,0.000000,0.000000,4.000000,4.000000,0.000000,,,,,
T24-250/230,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,,,,
T24-300,73.000000,5.000000,3.000000,2.000000,50.000000,118.000000,120.000000,75.000000,,,,,
T24-300/277,6.000000,2.000000,2.000000,0.000000,0.000000,4.000000,4.000000,0.000000,,,,,
T24-500,1.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000,0.000000,,,,,
T24-500/230,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,,,,
T24-500/277,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,,,,
T24-600,67.000000,1.000000,0.000000,1.000000,50.000000,116.000000,117.000000,75.000000,,,,,
T24-600/277,14.000000,0.000000,0.000000,0.000000,0.000000,14.000000,14.000000,0.000000,,,,,
T24-750,14.000000,0.000000,0.000000,0.000000,0.000000,14.000000,14.000000,0.000000,,,,,
T24-750/277,1.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000,0.000000,,,,,
T24/1000-230,21.000000,0.000000,0.000000,0.000000,0.000000,21.000000,21.000000,0.000000,,,,,
T24/1200-230,14.000000,0.000000,0.000000,0.000000,0.000000,14.000000,14.000000,20.000000,,,,,
T24/150-230,21.000000,0.000000,0.000000,0.000000,0.000000,21.000000,21.000000,20.000000,,,,,
T24/300-230,22.000000,0.000000,0.000000,0.000000,0.000000,22.000000,22.000000,20.000000,,,,,
T24/600-230,21.000000,0.000000,0.000000,0.000000,0.000000,21.000000,21.000000,20.000000,,,,,
T24/750-230,15.000000,0.000000,0.000000,0.000000,0.000000,15.000000,15.000000,0.000000,,,,,
TAPE-EL,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,,,,
TB-101,19672.032000,0.000000,0.000000,0.000000,10329.000000,30001.032000,30001.032000,15000.000000,,10329.000000,,,
TB-101A,24771.942000,0.000000,0.000000,0.000000,1355.000000,26126.942000,26126.942000,15000.000000,,1355.000000,,,
TB-101R,2108.000000,0.000000,0.000000,0.000000,0.000000,2108.000000,2108.000000,0.000000,,,,,
TB-105,24576.368000,0.000000,0.000000,0.000000,2295.000000,26871.368000,26871.368000,15000.000000,,2295.000000,,,
TB-105A,15771.378000,823.152000,823.152000,0.000000,0.000000,14948.226000,14948.226000,15000.000000,,,,,
TB-106,12621.180000,0.000000,0.000000,0.000000,3244.000000,15865.180000,15865.180000,10000.000000,,3244.000000,,,
TB-106A,12283.140000,0.000000,0.000000,0.000000,0.000000,12283.140000,12283.140000,10000.000000,,,,,
TB-110A,565.856000,0.000000,0.000000,0.000000,0.000000,565.856000,565.856000,0.000000,,,,,
TB-201A,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,,,,
TB-205,2764.370000,0.000000,0.000000,0.000000,0.000000,2764.370000,2764.370000,0.000000,,,,,
TB-401F,0.060000,0.000000,0.000000,0.000000,0.000000,0.060000,0.060000,0.000000,,,,,
TB-501F,0.090000,0.000000,0.000000,0.000000,0.000000,0.090000,0.090000,0.000000,,,,,
TC-10-M,1.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000,0.000000,,,,,
TC-10-M-12,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,,,,
TC-10-S,7.000000,0.000000,0.000000,0.000000,0.000000,7.000000,7.000000,0.000000,,,,,
TC-1000-M,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,,,,
TC-1000-M-12,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,,,,
TC-1000-S,5.000000,0.000000,0.000000,0.000000,0.000000,5.000000,5.000000,0.000000,,,,,
TC-101A,1800.000000,0.000000,0.000000,0.000000,0.000000,1800.000000,1800.000000,0.000000,,,,,
TC-101B,23500.000000,0.000000,0.000000,0.000000,0.000000,23500.000000,23500.000000,0.000000,,,,,
TC-101C,2500.000000,0.000000,0.000000,0.000000,0.000000,2500.000000,2500.000000,0.000000,,,,,
TC-101G,4000.000000,0.000000,0.000000,0.000000,0.000000,4000.000000,4000.000000,0.000000,,,,,
TC-101R,19000.000000,0.000000,0.000000,0.000000,0.000000,19000.000000,19000.000000,0.000000,,,,,
TC-10W,9.000000,0.000000,0.000000,0.000000,0.000000,9.000000,9.000000,0.000000,,,,,
TC-300-M,2.000000,0.000000,0.000000,0.000000,0.000000,2.000000,2.000000,0.000000,,,,,
TC-300-M-12V,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,,,,
TC-300-S,7.000000,0.000000,0.000000,0.000000,0.000000,7.000000,7.000000,0.000000,,,,,
TC-300-S-12V,5.000000,0.000000,0.000000,0.000000,0.000000,5.000000,5.000000,0.000000,,,,,
TC-32-M,2.000000,0.000000,0.000000,0.000000,0.000000,2.000000,2.000000,0.000000,,,,,
TC-32-M-12,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,,,,
TC-32-S,2.000000,0.000000,0.000000,0.000000,0.000000,2.000000,2.000000,0.000000,,,,,
TC-32-S-12,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,,,,
TC-32-S-120V,2.000000,0.000000,0.000000,0.000000,0.000000,2.000000,2.000000,0.000000,,,,,
TC-32-S/B,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,,,,
TC-400BB,2.000000,0.000000,0.000000,0.000000,0.000000,2.000000,2.000000,10.000000,,,,,
TC4000-BB-CUSTOM,1.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000,0.000000,,,,,
TCW-7-M,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,,,,
TCW-7-S,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,,,,
TD-10,5.000000,0.000000,0.000000,0.000000,0.000000,5.000000,5.000000,0.000000,,,,,
TDP-1253,1050.000000,0.000000,0.000000,0.000000,0.000000,1050.000000,1050.000000,0.000000,,,,,
TDP-1254_2,50.000000,0.000000,0.000000,0.000000,0.000000,50.000000,50.000000,0.000000,,,,,
TDR-BASE,59880.578000,0.000000,0.000000,0.000000,0.000000,59880.578000,59880.578000,10000.000000,,,,,
TDR-BK,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,,,,
TDR-CONN,8750.000000,0.000000,0.000000,0.000000,0.000000,8750.000000,8750.000000,500.000000,,,,,
TDR-PG,14880.008000,0.000000,0.000000,0.000000,0.000000,14880.008000,14880.008000,10000.000000,,,,,
TDR-SC,16500.320000,0.000000,0.000000,0.000000,0.000000,16500.320000,16500.320000,5000.000000,,,,,
TDR-WB,6083.000000,0.000000,0.000000,0.000000,0.000000,6083.000000,6083.000000,0.000000,,,,,
TDR-WH,6200.000000,0.000000,0.000000,0.000000,0.000000,6200.000000,6200.000000,2500.000000,,,,,
TDS-CS,3800.000000,0.000000,0.000000,0.000000,0.000000,3800.000000,3800.000000,2500.000000,,,,,
TDS/RIM,7788.000000,0.000000,0.000000,0.000000,0.000000,7788.000000,7788.000000,500.000000,,,,,
TK-CN,578.000000,0.000000,0.000000,0.000000,0.000000,578.000000,578.000000,250.000000,,,,,
TK-CN-1218,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,,,,
TK-CN-2418,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,,,,
TKN-CH-R,123.000000,0.000000,0.000000,0.000000,0.000000,123.000000,123.000000,0.000000,,,,,
TKN-CH-S,590.000000,0.000000,0.000000,0.000000,0.000000,590.000000,590.000000,0.000000,,,,,
TKN-CP,464.000000,0.000000,0.000000,0.000000,0.000000,464.000000,464.000000,0.000000,,,,,
TKN-EC,904.000000,0.000000,0.000000,0.000000,0.000000,904.000000,904.000000,0.000000,,,,,
TLED-AM,11954.140000,2.000000,2.000000,0.000000,5000.000000,16952.140000,16952.140000,7500.000000,,5000.000000,,,
TLED-BL,16237.320000,2.000000,2.000000,0.000000,5000.000000,21235.320000,21235.320000,10000.000000,,5000.000000,,,
TLED-GR,10602.190000,2.000000,2.000000,0.000000,5000.000000,15600.190000,15600.190000,7500.000000,,5000.000000,,,
TLED-IW,16994.640000,2.000000,2.000000,0.000000,10000.000000,26992.640000,26992.640000,15000.000000,,10000.000000,,,
TLED-IW-HB,27805.560000,12611.620000,12611.620000,0.000000,0.000000,15193.940000,15193.940000,15000.000000,,,,,
TLED-IW-UB,28513.570000,6.000000,6.000000,0.000000,0.000000,28507.570000,28507.570000,20000.000000,,,,,
TLED-LW,5842.800000,2.000000,2.000000,0.000000,0.000000,5840.800000,5840.800000,2500.000000,,,,,
TLED-LW-HB,4368.327000,0.000000,0.000000,0.000000,2500.000000,6868.327000,6868.327000,2500.000000,,2500.000000,,,
TLED-LW-UB,4661.330000,0.000000,0.000000,0.000000,0.000000,4661.330000,4661.330000,2500.000000,,,,,
TLED-MG,4354.570000,2.000000,2.000000,0.000000,2500.000000,6852.570000,6852.570000,2500.000000,,2500.000000,,,
TLED-PL,2657.060000,2.000000,2.000000,0.000000,2500.000000,5155.060000,5155.060000,2500.000000,,2500.000000,,,
TLED-RD,16676.360000,2.000000,2.000000,0.000000,0.000000,16674.360000,16674.360000,7500.000000,,,,,
TLED-WH,17260.640000,2.000000,2.000000,0.000000,5000.000000,22258.640000,22258.640000,15000.000000,,5000.000000,,,
TLED-WH-HB,17464.378000,0.000000,0.000000,0.000000,5000.000000,22464.378000,22464.378000,10000.000000,,5000.000000,,,
TLED-WH-UB,21944.670000,0.000000,0.000000,0.000000,0.000000,21944.670000,21944.670000,15000.000000,,,,,
TLED-WW,35622.392000,2.000000,2.000000,0.000000,10000.000000,45620.392000,45620.392000,30000.000000,,10000.000000,,,
TLED-WW-CUT,770.000000,0.000000,0.000000,0.000000,0.000000,770.000000,770.000000,0.000000,,,,,
TLED-WW-HB,15635.900000,1153.510000,1153.510000,0.000000,0.000000,14482.390000,14482.390000,15000.000000,,,,,
TLED-WW-UB,24248.673000,0.000000,0.000000,0.000000,0.000000,24248.673000,24248.673000,15000.000000,,,,,
TLM-100,1227.000000,0.000000,0.000000,0.000000,0.000000,1227.000000,1227.000000,0.000000,,,,,
TLM-30,381.000000,0.000000,0.000000,0.000000,0.000000,381.000000,381.000000,0.000000,,,,,
TLM-50,846.000000,0.000000,0.000000,0.000000,0.000000,846.000000,846.000000,0.000000,,,,,
TLN-2500K,189.050000,0.000000,0.000000,0.000000,0.000000,189.050000,189.050000,0.000000,,,,,
TLN-2700K,192.923000,0.000000,0.000000,0.000000,371.000000,563.923000,563.923000,100.000000,,171.000000,,,200.000000
TLN-3000K,126.747000,0.184000,0.184000,0.000000,0.000000,126.563000,126.563000,100.000000,,,,,
TLN-4000K,184.260000,6.716000,6.716000,0.000000,0.000000,177.544000,177.544000,100.000000,,,,,
TLN-5000K,4.000000,0.000000,0.000000,0.000000,0.000000,4.000000,4.000000,0.000000,,,,,
TLN-BASE,283.795000,9.750000,9.750000,0.000000,450.000000,724.045000,724.045000,250.000000,,250.000000,,200.000000,
TLN-CP,3870.000000,2.000000,2.000000,0.000000,0.000000,3868.000000,3868.000000,2500.000000,,,,,
TLN-CP-MG,983.000000,32.000000,32.000000,0.000000,0.000000,951.000000,951.000000,0.000000,,,,,
TLN-CVR-CL,323.692000,9.490000,9.490000,0.000000,0.000000,314.202000,314.202000,250.000000,,,,,
TLN-CVR-DF,255.103000,0.260000,0.260000,0.000000,450.000000,704.843000,704.843000,250.000000,,250.000000,,200.000000,
TLN-DSTAPE,75.022000,1.200000,1.200000,0.000000,0.000000,73.822000,73.822000,0.000000,,,,,
TLN-ED-CL,799.000000,0.000000,0.000000,0.000000,0.000000,799.000000,799.000000,500.000000,,,,,
TLN-ED-DF,2018.000000,0.000000,0.000000,0.000000,0.000000,2018.000000,2018.000000,500.000000,,,,,
TLN-JW,8204.177000,150.000000,150.000000,0.000000,0.000000,8054.177000,8054.177000,500.000000,,,,,
TLN-NLVR,4480.000000,0.000000,0.000000,0.000000,0.000000,4480.000000,4480.000000,0.000000,,,,,
TLN-RGB,29.302000,0.000000,0.000000,0.000000,0.000000,29.302000,29.302000,50.000000,,,,,
TLN-SILICONE,41.920000,0.750000,0.750000,0.000000,0.000000,41.170000,41.170000,5.000000,,,,,
TLP-100,1590.590000,0.000000,0.000000,0.000000,0.000000,1590.590000,1590.590000,0.000000,,,,,
TLP-150,2365.720000,0.000000,0.000000,0.000000,0.000000,2365.720000,2365.720000,0.000000,,,,,
TLP-30,4008.500000,0.000000,0.000000,0.000000,0.000000,4008.500000,4008.500000,0.000000,,,,,
TLP-300,2724.000000,0.000000,0.000000,0.000000,0.000000,2724.000000,2724.000000,0.000000,,,,,
TLP-50,1601.130000,0.000000,0.000000,0.000000,0.000000,1601.130000,1601.130000,0.000000,,,,,
TLP-80,1322.540000,142.000000,142.000000,0.000000,0.000000,1180.540000,1180.540000,0.000000,,,,,
TLW WIRE,255.000000,0.000000,0.000000,0.000000,0.000000,255.000000,255.000000,0.000000,,,,,
TLW-100,2651.600000,0.000000,0.000000,0.000000,0.000000,2651.600000,2651.600000,1000.000000,,,,,
TLW-150,1536.560000,0.000000,0.000000,0.000000,0.000000,1536.560000,1536.560000,1000.000000,,,,,
TLW-25,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,,,,
TLW-30,2281.640000,0.000000,0.000000,0.000000,0.000000,2281.640000,2281.640000,1000.000000,,,,,
TLW-300,1802.000000,0.000000,0.000000,0.000000,0.000000,1802.000000,1802.000000,1000.000000,,,,,
TLW-50,4631.860000,0.000000,0.000000,0.000000,0.000000,4631.860000,4631.860000,1000.000000,,,,,
TLW-80,2740.893000,0.000000,0.000000,0.000000,0.000000,2740.893000,2740.893000,1000.000000,,,,,
TLX-2000K,1901.000000,0.000000,0.000000,0.000000,0.000000,1901.000000,1901.000000,1000.000000,,,,,
TLX-2400K,3240.000000,2.000000,2.000000,0.000000,0.000000,3238.000000,3238.000000,2000.000000,,,,,
TLX-2700K,3886.000000,0.000000,0.000000,0.000000,0.000000,3886.000000,3886.000000,2000.000000,,,,,
TLX-3000K,5693.000000,0.000000,0.000000,0.000000,0.000000,5693.000000,5693.000000,2000.000000,,,,,
TLX-3000K-BK,183.000000,0.000000,0.000000,0.000000,0.000000,183.000000,183.000000,0.000000,,,,,
TLX-4500K,1160.000000,0.000000,0.000000,0.000000,0.000000,1160.000000,1160.000000,1000.000000,,,,,
TLX-5700K,1123.000000,0.000000,0.000000,0.000000,0.000000,1123.000000,1123.000000,0.000000,,,,,
TLX-CLB,732.000000,0.000000,0.000000,0.000000,0.000000,732.000000,732.000000,500.000000,,,,,
TLX-CLB-OLD,324.000000,0.000000,0.000000,0.000000,0.000000,324.000000,324.000000,0.000000,,,,,
TLX-CON-WG2,310.000000,2.000000,2.000000,0.000000,0.000000,308.000000,308.000000,250.000000,,,,,
TLX-CON-WH12.2,24.000000,0.000000,0.000000,0.000000,0.000000,24.000000,24.000000,0.000000,,,,,
TLX-CON-WH16,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,,,,
TLX-CON-WH2,730.000000,2.000000,2.000000,0.000000,0.000000,728.000000,728.000000,250.000000,,,,,
TLX-CON-WH24,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,,,,
TLX-CON-WH3,4.000000,0.000000,0.000000,0.000000,0.000000,4.000000,4.000000,0.000000,,,,,
TLX-CON-WH8,4.000000,0.000000,0.000000,0.000000,0.000000,4.000000,4.000000,0.000000,,,,,
TLX-CP,5636.000000,0.000000,0.000000,0.000000,0.000000,5636.000000,5636.000000,2000.000000,,,,,
TLX-CP-WG,2514.000000,4.000000,4.000000,0.000000,0.000000,2510.000000,2510.000000,250.000000,,,,,
TLX-ED,1470.000000,2.000000,2.000000,0.000000,3000.000000,4468.000000,4468.000000,1000.000000,,3000.000000,,,
TLX-ED-BK,337.000000,2.000000,2.000000,0.000000,0.000000,335.000000,335.000000,0.000000,,,,,
TLX-ED-G1,3032.000000,0.000000,0.000000,0.000000,0.000000,3032.000000,3032.000000,0.000000,,,,,
TLX-ED-WG,2052.000000,2.000000,2.000000,0.000000,0.000000,2050.000000,2050.000000,500.000000,,,,,
TLX-FC,845.000000,0.000000,0.000000,0.000000,0.000000,845.000000,845.000000,500.000000,,,,,
TLX-FLC-WG2,622.000000,0.000000,0.000000,0.000000,0.000000,622.000000,622.000000,250.000000,,,,,
TLX-FLC-WH1524,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,,,,
TLX-FLC-WH153,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,,,,
TLX-FLC-WH2,1233.000000,0.000000,0.000000,0.000000,0.000000,1233.000000,1233.000000,500.000000,,,,,
TLX-FLC-WH3048,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,,,,
TLX-FLC-WH305,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,,,,
TLX-FLC-WH4572,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,,,,
TLX-FLC-WH458,10.000000,0.000000,0.000000,0.000000,0.000000,10.000000,10.000000,0.000000,,,,,
TLX-FLC-WH762,10.000000,0.000000,0.000000,0.000000,0.000000,10.000000,10.000000,0.000000,,,,,
TLX-IW,151.000000,0.000000,0.000000,0.000000,0.000000,151.000000,151.000000,0.000000,,,,,
TLX-KT,1722.000000,0.000000,0.000000,0.000000,0.000000,1722.000000,1722.000000,1000.000000,,,,,
TLX-LC,282.000000,0.000000,0.000000,0.000000,0.000000,282.000000,282.000000,250.000000,,,,,
TLX-LC2-BK,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,,,,
TLX-LEAD,560.600000,0.000000,0.000000,0.000000,0.000000,560.600000,560.600000,0.000000,,,,,
TLX-NW,1116.000000,0.000000,0.000000,0.000000,0.000000,1116.000000,1116.000000,0.000000,,,,,
TLX-RC,4228.000000,8.000000,8.000000,0.000000,5000.000000,9220.000000,9220.000000,2500.000000,,5000.000000,,,
TLX-RC-BK,3232.000000,16.000000,16.000000,0.000000,2500.000000,5716.000000,5716.000000,2500.000000,,2500.000000,,,
TLX-RD,32.000000,0.000000,0.000000,0.000000,0.000000,32.000000,32.000000,0.000000,,,,,
TLX-RIVET,1300.000000,0.000000,0.000000,0.000000,0.000000,1300.000000,1300.000000,0.000000,,,,,
TLX-SPACER,3323.481000,1.000000,1.000000,0.000000,0.000000,3322.481000,3322.481000,1000.000000,,,,,
TLX-TK,487.460000,0.200000,0.200000,0.000000,400.000000,887.260000,887.260000,400.000000,,400.000000,,,
TLX-TK-BK,328.929000,0.414000,0.414000,0.000000,308.000000,636.515000,636.515000,250.000000,,,,308.000000,
TLX-WG-2400K-SP,399.000000,0.000000,0.000000,0.000000,0.000000,399.000000,399.000000,400.000000,,,,,
TLX-WG-2700K-SP,2523.000000,0.000000,0.000000,0.000000,0.000000,2523.000000,2523.000000,2000.000000,,,,,
TLX-WG-3000K-SP,2501.000000,2.000000,2.000000,0.000000,0.000000,2499.000000,2499.000000,2000.000000,,,,,
TLX-WG-5700K-SP,26.000000,0.000000,0.000000,0.000000,0.000000,26.000000,26.000000,0.000000,,,,,
TLX-WG-BKT,2385.000000,0.000000,0.000000,0.000000,0.000000,2385.000000,2385.000000,500.000000,,,,,
TLX-WG-CH,9651.380000,834.340000,834.340000,0.000000,0.000000,8817.040000,8817.040000,2500.000000,,,,,
TLX-WG-CH-MILL,884.000000,0.000000,0.000000,0.000000,0.000000,884.000000,884.000000,0.000000,,,,,
TLX-WG-LVR,4456.000000,5.000000,5.000000,0.000000,750.000000,5201.000000,5201.000000,2500.000000,,750.000000,,,
TLX-WG-LVR-R,832.000000,0.000000,0.000000,0.000000,0.000000,832.000000,832.000000,0.000000,,,,,
TLX-WW,314.000000,0.000000,0.000000,0.000000,0.000000,314.000000,314.000000,0.000000,,,,,
TLXBK-FC200,121.000000,0.000000,0.000000,0.000000,100.000000,221.000000,221.000000,100.000000,,100.000000,,,
TLXBK-FC50,167.000000,0.000000,0.000000,0.000000,89.000000,256.000000,256.000000,100.000000,,,,,
TLXBK-LC-CLB,146.000000,0.000000,0.000000,0.000000,0.000000,146.000000,146.000000,100.000000,,,,,
TP-01,6745.000000,0.000000,0.000000,0.000000,0.000000,6745.000000,6745.000000,5000.000000,,,,,
TP-02,4924.000000,0.000000,0.000000,0.000000,0.000000,4924.000000,4924.000000,5000.000000,,,,,
TP-03,632.000000,0.000000,0.000000,0.000000,0.000000,632.000000,632.000000,0.000000,,,,,
TP-RF,1244.000000,0.000000,0.000000,0.000000,0.000000,1244.000000,1244.000000,0.000000,,,,,
TRI-100-RGB,1261.890000,2.000000,2.000000,0.000000,92.000000,1351.890000,1351.890000,1500.000000,,92.496000,,,
TRI-100-RGB-BK,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,,,,
TRI-150-RGB,959.440000,0.000000,0.000000,0.000000,332.000000,1291.440000,1291.440000,1110.000000,,221.400000,,,
TRI-200-RGB,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,,,,
TRI-250-RGB,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,,,,
TRI-300-RGB,403.640000,0.000000,0.000000,0.000000,0.000000,403.640000,403.640000,0.000000,,,,,
TRI-350-RGB,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,,,,
TRI-50-RGB,1776.558000,0.000000,0.000000,0.000000,0.000000,1776.558000,1776.558000,1575.000000,,,,,
TRI-80-RGB,39.000000,0.000000,0.000000,0.000000,0.000000,39.000000,39.000000,0.000000,,,,,
TRI-CH-B-SC,371.410000,0.480000,0.480000,0.000000,0.000000,370.930000,370.930000,100.000000,,,,,
TRI-CH-C-SC,280.820000,0.480000,0.480000,0.000000,0.000000,280.340000,280.340000,100.000000,,,,,
TRI-CH-ECD,432.000000,4.000000,4.000000,0.000000,0.000000,428.000000,428.000000,50.000000,,,,,
TRI-CH-ECL,464.000000,4.000000,4.000000,0.000000,0.000000,460.000000,460.000000,50.000000,,,,,
TRI-LEAD,625.800000,0.000000,0.000000,0.000000,0.000000,625.800000,625.800000,1000.000000,,,,,
TRI-LNS,1378.000000,0.000000,0.000000,0.000000,0.000000,1378.000000,1378.000000,1000.000000,,,,,
TRI-MC,1233.000000,1254.000000,1254.000000,0.000000,2000.000000,1979.000000,1979.000000,1000.000000,,,,2000.000000,
TRI-MT,2799.173000,2.000000,2.000000,0.000000,0.000000,2797.173000,2797.173000,2500.000000,,,,,
TRI-MT-RD,1044.000000,0.000000,0.000000,0.000000,0.000000,1044.000000,1044.000000,0.000000,,,,,
TRI-PF,808.000000,0.000000,0.000000,0.000000,0.000000,808.000000,808.000000,1000.000000,,,,,
TRI2-50-RGB,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,,,,
TRI2-ED,40.000000,0.000000,0.000000,0.000000,0.000000,40.000000,40.000000,0.000000,,,,,
TS-101,2675.000000,0.000000,0.000000,0.000000,0.000000,2675.000000,2675.000000,2000.000000,,,,,
TTC-F,370.000000,0.000000,0.000000,0.000000,0.000000,370.000000,370.000000,0.000000,,,,,
TTC-M,370.000000,0.000000,0.000000,0.000000,0.000000,370.000000,370.000000,0.000000,,,,,
TX-BKT,3755.000000,0.000000,0.000000,0.000000,0.000000,3755.000000,3755.000000,0.000000,,,,,
TXB-2A,2031.760000,0.000000,0.000000,0.000000,0.000000,2031.760000,2031.760000,0.000000,,,,,
TXB-A,13500.040000,0.000000,0.000000,0.000000,0.000000,13500.040000,13500.040000,2500.000000,,,,,
TXB-A-SA,4200.350000,0.000000,0.000000,0.000000,0.000000,4200.350000,4200.350000,2500.000000,,,,,
TXB-B,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,,,,
TXB-BK2,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,,,,
TXB-OWB,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,,,,
TXB-SC,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,,,,
TXB-W,3731.450000,0.000000,0.000000,0.000000,0.000000,3731.450000,3731.450000,5000.000000,,,,,
TXB-W2,1119.000000,0.000000,0.000000,0.000000,0.000000,1119.000000,1119.000000,0.000000,,,,,
TXLC-W,7200.000000,0.000000,0.000000,0.000000,0.000000,7200.000000,7200.000000,2500.000000,,,,,
TXP-CS,4700.000000,0.000000,0.000000,0.000000,0.000000,4700.000000,4700.000000,0.000000,,,,,
TXRC-A,9999.800000,0.000000,0.000000,0.000000,0.000000,9999.800000,9999.800000,2500.000000,,,,,
TXRC-A-PA,400.000000,0.000000,0.000000,0.000000,0.000000,400.000000,400.000000,0.000000,,,,,
TXRC-A-SA,2500.350000,0.000000,0.000000,0.000000,0.000000,2500.350000,2500.350000,2500.000000,,,,,
TXRC-B,560.000000,0.000000,0.000000,0.000000,0.000000,560.000000,560.000000,0.000000,,,,,
TXRC-BK,1000.000000,0.000000,0.000000,0.000000,0.000000,1000.000000,1000.000000,0.000000,,,,,
TXRC-OWB,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,,,,
TXRC-W,26999.960000,0.000000,0.000000,0.000000,0.000000,26999.960000,26999.960000,5000.000000,,,,,
TXS-CS,2945.260000,0.000000,0.000000,0.000000,0.000000,2945.260000,2945.260000,2500.000000,,,,,
TXS-CSR,1194.000000,0.000000,0.000000,0.000000,0.000000,1194.000000,1194.000000,0.000000,,,,,
VT-12,8414.000000,0.000000,0.000000,0.000000,0.000000,8414.000000,8414.000000,1000.000000,,,,,
WF-20,84.000000,0.000000,0.000000,0.000000,0.000000,84.000000,84.000000,0.000000,,,,,
WF-50,38.000000,0.000000,0.000000,0.000000,0.000000,38.000000,38.000000,0.000000,,,,,
WF-CL20,4.000000,0.000000,0.000000,0.000000,0.000000,4.000000,4.000000,30.000000,,,,,
WF-CL50,26.060000,0.040000,0.020000,0.020000,0.000000,26.020000,26.040000,30.000000,,,,,
WFL-1,11224.000000,0.000000,0.000000,0.000000,0.000000,11224.000000,11224.000000,1000.000000,,,,,
